,support,itemsets
8305,0.013057883453517832,"frozenset({'black matte jersey solid color top', 'black cotton printed shirt', 'black cotton culottes', 'black scuba crepe culottes'})"
8306,0.01227830832196453,"frozenset({'black matte jersey solid color top', 'black cotton culottes', 'black cotton printed shirt', 'black technical culottes'})"
8307,0.013057883453517832,"frozenset({'black matte jersey solid color top', 'blue dark jeans culottes', 'black cotton culottes', 'black cotton printed shirt'})"
8308,0.012862989670629507,"frozenset({'black matte jersey solid color top', 'blue light jeans culottes', 'black cotton culottes', 'black cotton printed shirt'})"
8309,0.013057883453517832,"frozenset({'black nice long sleeve', 'black cotton culottes', 'black cotton printed shirt', 'black milano stitch culottes'})"
8310,0.0113038394075229,"frozenset({'blue dark jeans culottes', 'black cotton culottes', 'black cotton printed shirt', 'black milano stitch culottes'})"
8311,0.012473202104852855,"frozenset({'black cotton printed shirt', 'black nice long sleeve', 'black cotton culottes', 'black nice short cardigan'})"
8312,0.018125121808614305,"frozenset({'black cotton printed shirt', 'black nice long sleeve', 'black cotton culottes', 'black scuba crepe culottes'})"
8313,0.017540440459949326,"frozenset({'black nice long sleeve', 'black cotton culottes', 'black cotton printed shirt', 'black technical culottes'})"
8314,0.01987916585460924,"frozenset({'black nice long sleeve', 'blue dark jeans culottes', 'black cotton culottes', 'black cotton printed shirt'})"
8315,0.01929448450594426,"frozenset({'blue light jeans culottes', 'black nice long sleeve', 'black cotton culottes', 'black cotton printed shirt'})"
8316,0.010914051841746248,"frozenset({'grey nice long sleeve', 'black nice long sleeve', 'black cotton culottes', 'black cotton printed shirt'})"
8317,0.011108945624634574,"frozenset({'black nice long sleeve', 'white cotton printed shirt', 'black cotton culottes', 'black cotton printed shirt'})"
8318,0.011693626973299552,"frozenset({'black nice long sleeve', 'white georgette short sleeves', 'black cotton culottes', 'black cotton printed shirt'})"
8319,0.010134476710192944,"frozenset({'black scuba crepe culottes', 'black cotton culottes', 'black nice short cardigan', 'black cotton printed shirt'})"
8320,0.014811927499512765,"frozenset({'black cotton printed shirt', 'black cotton culottes', 'black scuba crepe culottes', 'black technical culottes'})"
8321,0.012473202104852855,"frozenset({'black cotton printed shirt', 'blue dark jeans culottes', 'black cotton culottes', 'black scuba crepe culottes'})"
8322,0.012473202104852855,"frozenset({'blue light jeans culottes', 'black cotton printed shirt', 'black cotton culottes', 'black scuba crepe culottes'})"
8323,0.012862989670629507,"frozenset({'blue dark jeans culottes', 'black cotton culottes', 'black cotton printed shirt', 'black technical culottes'})"
8324,0.011693626973299552,"frozenset({'blue light jeans culottes', 'black cotton culottes', 'black cotton printed shirt', 'black technical culottes'})"
8325,0.01695575911128435,"frozenset({'blue light jeans culottes', 'blue dark jeans culottes', 'black cotton culottes', 'black cotton printed shirt'})"
8326,0.01227830832196453,"frozenset({'black georgette long sleeve', 'black georgette doll dress', 'black cotton culottes', 'black faux leather long sleeve'})"
8327,0.015786396413954396,"frozenset({'black nice long sleeve', 'black georgette doll dress', 'black cotton culottes', 'black faux leather long sleeve'})"
8328,0.010719158058857923,"frozenset({'black georgette doll dress', 'black cotton culottes', 'black nice short cardigan', 'black faux leather long sleeve'})"
8329,0.011888520756187878,"frozenset({'black georgette doll dress', 'black cotton culottes', 'black scuba crepe culottes', 'black faux leather long sleeve'})"
8330,0.013837458585071136,"frozenset({'black georgette doll dress', 'black cotton culottes', 'black faux leather long sleeve', 'black technical culottes'})"
8331,0.012668095887741182,"frozenset({'black georgette doll dress', 'blue dark jeans culottes', 'black cotton culottes', 'black faux leather long sleeve'})"
8332,0.011693626973299552,"frozenset({'black georgette doll dress', 'black cotton culottes', 'blue light jeans culottes', 'black faux leather long sleeve'})"
8333,0.011108945624634574,"frozenset({'black georgette long sleeve', 'black faux leather long sleeve', 'black cotton culottes', 'black georgette short sleeves'})"
8334,0.014811927499512765,"frozenset({'black matte jersey solid color top', 'black georgette long sleeve', 'black faux leather long sleeve', 'black cotton culottes'})"
8335,0.010524264275969596,"frozenset({'black georgette long sleeve', 'black faux leather long sleeve', 'black cotton culottes', 'black milano stitch culottes'})"
8336,0.01832001559150263,"frozenset({'black nice long sleeve', 'black georgette long sleeve', 'black faux leather long sleeve', 'black cotton culottes'})"
8337,0.010134476710192944,"frozenset({'black georgette long sleeve', 'black faux leather long sleeve', 'black cotton culottes', 'black nice short cardigan'})"
8338,0.01559150263106607,"frozenset({'black georgette long sleeve', 'black faux leather long sleeve', 'black cotton culottes', 'black scuba crepe culottes'})"
8339,0.01793022802572598,"frozenset({'black georgette long sleeve', 'black faux leather long sleeve', 'black cotton culottes', 'black technical culottes'})"
8340,0.01461703371662444,"frozenset({'black georgette long sleeve', 'blue dark jeans culottes', 'black cotton culottes', 'black faux leather long sleeve'})"
8341,0.013057883453517832,"frozenset({'black georgette long sleeve', 'black faux leather long sleeve', 'black cotton culottes', 'blue light jeans culottes'})"
8342,0.013252777236406159,"frozenset({'black nice long sleeve', 'black faux leather long sleeve', 'black cotton culottes', 'black georgette short sleeves'})"
8343,0.010719158058857923,"frozenset({'black faux leather long sleeve', 'black cotton culottes', 'black scuba crepe culottes', 'black georgette short sleeves'})"
8344,0.0113038394075229,"frozenset({'black technical culottes', 'black faux leather long sleeve', 'black cotton culottes', 'black georgette short sleeves'})"
8345,0.010914051841746248,"frozenset({'black nice long sleeve', 'black faux leather long sleeve', 'black cotton culottes', 'black georgette sleeveless'})"
8346,0.0113038394075229,"frozenset({'black faux leather long sleeve', 'black cotton culottes', 'black scuba crepe culottes', 'black georgette sleeveless'})"
8347,0.010329370493081271,"frozenset({'black faux leather long sleeve', 'black cotton culottes', 'blue light jeans culottes', 'black georgette sleeveless'})"
8348,0.012083414539076203,"frozenset({'black matte jersey solid color top', 'black faux leather long sleeve', 'black cotton culottes', 'black milano stitch culottes'})"
8349,0.01832001559150263,"frozenset({'black matte jersey solid color top', 'black faux leather long sleeve', 'black cotton culottes', 'black nice long sleeve'})"
8350,0.01461703371662444,"frozenset({'black matte jersey solid color top', 'black faux leather long sleeve', 'black cotton culottes', 'black scuba crepe culottes'})"
8351,0.015006821282401092,"frozenset({'black matte jersey solid color top', 'black faux leather long sleeve', 'black cotton culottes', 'black technical culottes'})"
8352,0.015006821282401092,"frozenset({'black matte jersey solid color top', 'blue dark jeans culottes', 'black cotton culottes', 'black faux leather long sleeve'})"
8353,0.013642564802182811,"frozenset({'black matte jersey solid color top', 'black faux leather long sleeve', 'black cotton culottes', 'blue light jeans culottes'})"
8354,0.017345546677061,"frozenset({'black nice long sleeve', 'black cotton culottes', 'black faux leather long sleeve', 'black milano stitch culottes'})"
8355,0.013447671019294484,"frozenset({'black faux leather long sleeve', 'black cotton culottes', 'black scuba crepe culottes', 'black milano stitch culottes'})"
8356,0.012083414539076203,"frozenset({'black faux leather long sleeve', 'black cotton culottes', 'black milano stitch culottes', 'black technical culottes'})"
8357,0.01227830832196453,"frozenset({'blue dark jeans culottes', 'black cotton culottes', 'black faux leather long sleeve', 'black milano stitch culottes'})"
8358,0.011498733190411226,"frozenset({'black faux leather long sleeve', 'black cotton culottes', 'blue light jeans culottes', 'black milano stitch culottes'})"
8359,0.011693626973299552,"frozenset({'black nice long sleeve', 'black faux leather long sleeve', 'black cotton culottes', 'black nice short cardigan'})"
8360,0.020658740986162542,"frozenset({'black nice long sleeve', 'black faux leather long sleeve', 'black cotton culottes', 'black scuba crepe culottes'})"
8361,0.021438316117715846,"frozenset({'black nice long sleeve', 'black faux leather long sleeve', 'black cotton culottes', 'black technical culottes'})"
8362,0.022412785032157476,"frozenset({'black nice long sleeve', 'blue dark jeans culottes', 'black cotton culottes', 'black faux leather long sleeve'})"
8363,0.018709803157279284,"frozenset({'black nice long sleeve', 'black faux leather long sleeve', 'black cotton culottes', 'blue light jeans culottes'})"
8364,0.0113038394075229,"frozenset({'black nice long sleeve', 'grey nice long sleeve', 'black faux leather long sleeve', 'black cotton culottes'})"
8365,0.010719158058857923,"frozenset({'black nice long sleeve', 'black cotton culottes', 'black faux leather long sleeve', 'violet georgette short sleeves'})"
8366,0.010134476710192944,"frozenset({'blue dark jeans culottes', 'black cotton culottes', 'black nice short cardigan', 'black faux leather long sleeve'})"
8367,0.010329370493081271,"frozenset({'blue light jeans culottes', 'black faux leather long sleeve', 'black cotton culottes', 'black nice short cardigan'})"
8368,0.017540440459949326,"frozenset({'black faux leather long sleeve', 'black cotton culottes', 'black scuba crepe culottes', 'black technical culottes'})"
8369,0.014227246150847788,"frozenset({'blue dark jeans culottes', 'black cotton culottes', 'black scuba crepe culottes', 'black faux leather long sleeve'})"
8370,0.015786396413954396,"frozenset({'blue light jeans culottes', 'black faux leather long sleeve', 'black cotton culottes', 'black scuba crepe culottes'})"
8371,0.017345546677061,"frozenset({'blue dark jeans culottes', 'black cotton culottes', 'black faux leather long sleeve', 'black technical culottes'})"
8372,0.014422139933736113,"frozenset({'black faux leather long sleeve', 'black cotton culottes', 'blue light jeans culottes', 'black technical culottes'})"
8373,0.010134476710192944,"frozenset({'white georgette sleeveless', 'black faux leather long sleeve', 'black cotton culottes', 'black technical culottes'})"
8374,0.01890469694016761,"frozenset({'blue dark jeans culottes', 'black cotton culottes', 'blue light jeans culottes', 'black faux leather long sleeve'})"
8375,0.010134476710192944,"frozenset({'black faux leather long sleeve', 'black cotton culottes', 'blue light jeans culottes', 'blue heavy jeans culottes'})"
8376,0.010914051841746248,"frozenset({'black nice long sleeve', 'black faux leather short coat', 'blue dark jeans culottes', 'black cotton culottes'})"
8377,0.010914051841746248,"frozenset({'black georgette long sleeve', 'black georgette doll dress', 'black cotton culottes', 'black georgette short sleeves'})"
8378,0.010134476710192944,"frozenset({'black georgette long sleeve', 'black georgette doll dress', 'black cotton culottes', 'black milano stitch culottes'})"
8379,0.017345546677061,"frozenset({'black nice long sleeve', 'black georgette long sleeve', 'black georgette doll dress', 'black cotton culottes'})"
8380,0.011108945624634574,"frozenset({'black georgette long sleeve', 'black georgette doll dress', 'black cotton culottes', 'black nice short cardigan'})"
8381,0.015786396413954396,"frozenset({'black georgette long sleeve', 'black georgette doll dress', 'black cotton culottes', 'black scuba crepe culottes'})"
8382,0.019489378288832588,"frozenset({'black georgette long sleeve', 'black georgette doll dress', 'black cotton culottes', 'black technical culottes'})"
8383,0.015396608848177742,"frozenset({'black georgette doll dress', 'black georgette long sleeve', 'blue dark jeans culottes', 'black cotton culottes'})"
8384,0.010719158058857923,"frozenset({'black georgette long sleeve', 'black georgette doll dress', 'black cotton culottes', 'blue light jeans culottes'})"
8385,0.012083414539076203,"frozenset({'black nice long sleeve', 'black georgette doll dress', 'black cotton culottes', 'black georgette short sleeves'})"
8386,0.011693626973299552,"frozenset({'black technical culottes', 'black georgette doll dress', 'black cotton culottes', 'black georgette short sleeves'})"
8387,0.010719158058857923,"frozenset({'black matte jersey solid color top', 'black georgette doll dress', 'black cotton culottes', 'black nice long sleeve'})"
8388,0.013837458585071136,"frozenset({'black nice long sleeve', 'black georgette doll dress', 'black cotton culottes', 'black milano stitch culottes'})"
8389,0.011108945624634574,"frozenset({'black georgette doll dress', 'black cotton culottes', 'black scuba crepe culottes', 'black milano stitch culottes'})"
8390,0.011108945624634574,"frozenset({'black georgette doll dress', 'blue dark jeans culottes', 'black cotton culottes', 'black milano stitch culottes'})"
8391,0.012862989670629507,"frozenset({'black nice long sleeve', 'black georgette doll dress', 'black cotton culottes', 'black nice short cardigan'})"
8392,0.01832001559150263,"frozenset({'black nice long sleeve', 'black georgette doll dress', 'black cotton culottes', 'black scuba crepe culottes'})"
8393,0.020074059637497563,"frozenset({'black nice long sleeve', 'black georgette doll dress', 'black cotton culottes', 'black technical culottes'})"
8394,0.018709803157279284,"frozenset({'black georgette doll dress', 'blue dark jeans culottes', 'black cotton culottes', 'black nice long sleeve'})"
8395,0.017150652894172676,"frozenset({'black nice long sleeve', 'black georgette doll dress', 'black cotton culottes', 'blue light jeans culottes'})"
8396,0.010329370493081271,"frozenset({'black nice long sleeve', 'grey nice long sleeve', 'black georgette doll dress', 'black cotton culottes'})"
8397,0.010524264275969596,"frozenset({'black nice long sleeve', 'black cotton culottes', 'black georgette doll dress', 'violet georgette short sleeves'})"
8398,0.011498733190411226,"frozenset({'black scuba crepe culottes', 'black georgette doll dress', 'black cotton culottes', 'black nice short cardigan'})"
8399,0.011693626973299552,"frozenset({'black georgette doll dress', 'blue dark jeans culottes', 'black cotton culottes', 'black nice short cardigan'})"
8400,0.010719158058857923,"frozenset({'blue light jeans culottes', 'black georgette doll dress', 'black cotton culottes', 'black nice short cardigan'})"
8401,0.015396608848177742,"frozenset({'black georgette doll dress', 'black cotton culottes', 'black scuba crepe culottes', 'black technical culottes'})"
8402,0.015201715065289417,"frozenset({'black georgette doll dress', 'blue dark jeans culottes', 'black cotton culottes', 'black scuba crepe culottes'})"
8403,0.010134476710192944,"frozenset({'blue light jeans culottes', 'black georgette doll dress', 'black cotton culottes', 'black scuba crepe culottes'})"
8404,0.014227246150847788,"frozenset({'black georgette doll dress', 'blue dark jeans culottes', 'black cotton culottes', 'black technical culottes'})"
8405,0.010524264275969596,"frozenset({'black georgette doll dress', 'black cotton culottes', 'blue light jeans culottes', 'black technical culottes'})"
8406,0.014811927499512765,"frozenset({'black georgette doll dress', 'blue dark jeans culottes', 'black cotton culottes', 'blue light jeans culottes'})"
8407,0.0113038394075229,"frozenset({'black nice long sleeve', 'black cotton culottes', 'black scuba crepe culottes', 'black georgette long dress'})"
8408,0.012668095887741182,"frozenset({'black nice long sleeve', 'black cotton culottes', 'black georgette long dress', 'black technical culottes'})"
8409,0.012083414539076203,"frozenset({'black nice long sleeve', 'blue dark jeans culottes', 'black cotton culottes', 'black georgette long dress'})"
8410,0.0113038394075229,"frozenset({'black nice long sleeve', 'black cotton culottes', 'blue light jeans culottes', 'black georgette long dress'})"
8411,0.015786396413954396,"frozenset({'black georgette long sleeve', 'black nice long sleeve', 'black cotton culottes', 'black georgette short sleeves'})"
8412,0.011498733190411226,"frozenset({'black georgette long sleeve', 'black cotton culottes', 'black scuba crepe culottes', 'black georgette short sleeves'})"
8413,0.015006821282401092,"frozenset({'black technical culottes', 'black georgette long sleeve', 'black cotton culottes', 'black georgette short sleeves'})"
8414,0.011108945624634574,"frozenset({'black georgette long sleeve', 'blue dark jeans culottes', 'black cotton culottes', 'black georgette short sleeves'})"
8415,0.011693626973299552,"frozenset({'black georgette long sleeve', 'black nice long sleeve', 'black cotton culottes', 'black georgette sleeveless'})"
8416,0.010719158058857923,"frozenset({'black technical culottes', 'black georgette long sleeve', 'black cotton culottes', 'black georgette sleeveless'})"
8417,0.017735334242837655,"frozenset({'black matte jersey solid color top', 'black georgette long sleeve', 'black nice long sleeve', 'black cotton culottes'})"
8418,0.01461703371662444,"frozenset({'black matte jersey solid color top', 'black georgette long sleeve', 'black cotton culottes', 'black scuba crepe culottes'})"
8419,0.014811927499512765,"frozenset({'black matte jersey solid color top', 'black georgette long sleeve', 'black cotton culottes', 'black technical culottes'})"
8420,0.013837458585071136,"frozenset({'black matte jersey solid color top', 'black georgette long sleeve', 'blue dark jeans culottes', 'black cotton culottes'})"
8421,0.0113038394075229,"frozenset({'black matte jersey solid color top', 'black georgette long sleeve', 'black cotton culottes', 'blue light jeans culottes'})"
8422,0.01637107776261937,"frozenset({'black georgette long sleeve', 'black nice long sleeve', 'black cotton culottes', 'black milano stitch culottes'})"
8423,0.014811927499512765,"frozenset({'black georgette long sleeve', 'black cotton culottes', 'black scuba crepe culottes', 'black milano stitch culottes'})"
8424,0.014811927499512765,"frozenset({'black technical culottes', 'black georgette long sleeve', 'black cotton culottes', 'black milano stitch culottes'})"
8425,0.012862989670629507,"frozenset({'black georgette long sleeve', 'blue dark jeans culottes', 'black cotton culottes', 'black milano stitch culottes'})"
8426,0.0113038394075229,"frozenset({'black georgette long sleeve', 'black cotton culottes', 'blue light jeans culottes', 'black milano stitch culottes'})"
8427,0.012862989670629507,"frozenset({'black georgette long sleeve', 'black nice long sleeve', 'black cotton culottes', 'black nice short cardigan'})"
8428,0.022022997466380822,"frozenset({'black georgette long sleeve', 'black nice long sleeve', 'black cotton culottes', 'black scuba crepe culottes'})"
8429,0.027674917170142272,"frozenset({'black georgette long sleeve', 'black nice long sleeve', 'black cotton culottes', 'black technical culottes'})"
8430,0.0226076788150458,"frozenset({'black nice long sleeve', 'black georgette long sleeve', 'blue dark jeans culottes', 'black cotton culottes'})"
8431,0.01929448450594426,"frozenset({'black georgette long sleeve', 'black nice long sleeve', 'black cotton culottes', 'blue light jeans culottes'})"
8432,0.010914051841746248,"frozenset({'grey nice long sleeve', 'black georgette long sleeve', 'black nice long sleeve', 'black cotton culottes'})"
8433,0.012083414539076203,"frozenset({'black cotton culottes', 'black georgette long sleeve', 'black nice long sleeve', 'violet georgette short sleeves'})"
8434,0.010914051841746248,"frozenset({'black nice long sleeve', 'black georgette long sleeve', 'white georgette short sleeves', 'black cotton culottes'})"
8435,0.01227830832196453,"frozenset({'black scuba crepe culottes', 'black georgette long sleeve', 'black cotton culottes', 'black nice short cardigan'})"
8436,0.012862989670629507,"frozenset({'black georgette long sleeve', 'black cotton culottes', 'black nice short cardigan', 'black technical culottes'})"
8437,0.010524264275969596,"frozenset({'black georgette long sleeve', 'blue dark jeans culottes', 'black cotton culottes', 'black nice short cardigan'})"
8438,0.01890469694016761,"frozenset({'black georgette long sleeve', 'black cotton culottes', 'black scuba crepe culottes', 'black technical culottes'})"
8439,0.018125121808614305,"frozenset({'black georgette long sleeve', 'blue dark jeans culottes', 'black cotton culottes', 'black scuba crepe culottes'})"
8440,0.013447671019294484,"frozenset({'blue light jeans culottes', 'black georgette long sleeve', 'black cotton culottes', 'black scuba crepe culottes'})"
8441,0.020463847203274217,"frozenset({'black georgette long sleeve', 'blue dark jeans culottes', 'black cotton culottes', 'black technical culottes'})"
8442,0.01637107776261937,"frozenset({'black georgette long sleeve', 'black cotton culottes', 'blue light jeans culottes', 'black technical culottes'})"
8443,0.010134476710192944,"frozenset({'black georgette long sleeve', 'black cotton culottes', 'green bengaline culottes', 'black technical culottes'})"
8444,0.01227830832196453,"frozenset({'black cotton culottes', 'black georgette long sleeve', 'violet georgette short sleeves', 'black technical culottes'})"
8445,0.0113038394075229,"frozenset({'black georgette long sleeve', 'white georgette short sleeves', 'black cotton culottes', 'black technical culottes'})"
8446,0.011693626973299552,"frozenset({'white georgette sleeveless', 'black georgette long sleeve', 'black cotton culottes', 'black technical culottes'})"
8447,0.01637107776261937,"frozenset({'black georgette long sleeve', 'blue dark jeans culottes', 'black cotton culottes', 'blue light jeans culottes'})"
8448,0.010524264275969596,"frozenset({'black cotton culottes', 'black georgette long sleeve', 'blue dark jeans culottes', 'violet georgette short sleeves'})"
8449,0.010134476710192944,"frozenset({'black matte jersey solid color top', 'black technical culottes', 'black cotton culottes', 'black georgette short sleeves'})"
8450,0.011498733190411226,"frozenset({'black nice long sleeve', 'black cotton culottes', 'black milano stitch culottes', 'black georgette short sleeves'})"
8451,0.010719158058857923,"frozenset({'black technical culottes', 'black cotton culottes', 'black milano stitch culottes', 'black georgette short sleeves'})"
8452,0.01559150263106607,"frozenset({'black nice long sleeve', 'black cotton culottes', 'black scuba crepe culottes', 'black georgette short sleeves'})"
8453,0.01987916585460924,"frozenset({'black technical culottes', 'black nice long sleeve', 'black cotton culottes', 'black georgette short sleeves'})"
8454,0.014811927499512765,"frozenset({'black nice long sleeve', 'blue dark jeans culottes', 'black cotton culottes', 'black georgette short sleeves'})"
8455,0.01559150263106607,"frozenset({'black nice long sleeve', 'black cotton culottes', 'blue light jeans culottes', 'black georgette short sleeves'})"
8456,0.010914051841746248,"frozenset({'black cotton culottes', 'black nice long sleeve', 'violet georgette short sleeves', 'black georgette short sleeves'})"
8457,0.010524264275969596,"frozenset({'black nice long sleeve', 'white georgette short sleeves', 'black cotton culottes', 'black georgette short sleeves'})"
8458,0.01461703371662444,"frozenset({'black technical culottes', 'black cotton culottes', 'black scuba crepe culottes', 'black georgette short sleeves'})"
8459,0.010914051841746248,"frozenset({'blue dark jeans culottes', 'black cotton culottes', 'black scuba crepe culottes', 'black georgette short sleeves'})"
8460,0.012083414539076203,"frozenset({'black technical culottes', 'blue dark jeans culottes', 'black cotton culottes', 'black georgette short sleeves'})"
8461,0.010524264275969596,"frozenset({'black technical culottes', 'black cotton culottes', 'blue light jeans culottes', 'black georgette short sleeves'})"
8462,0.010134476710192944,"frozenset({'black technical culottes', 'black cotton culottes', 'violet georgette short sleeves', 'black georgette short sleeves'})"
8463,0.010134476710192944,"frozenset({'black technical culottes', 'white georgette short sleeves', 'black cotton culottes', 'black georgette short sleeves'})"
8464,0.011498733190411226,"frozenset({'blue dark jeans culottes', 'black cotton culottes', 'blue light jeans culottes', 'black georgette short sleeves'})"
8465,0.010524264275969596,"frozenset({'black nice long sleeve', 'black cotton culottes', 'black milano stitch culottes', 'black georgette sleeveless'})"
8466,0.010524264275969596,"frozenset({'black cotton culottes', 'black scuba crepe culottes', 'black milano stitch culottes', 'black georgette sleeveless'})"
8467,0.010329370493081271,"frozenset({'black technical culottes', 'black cotton culottes', 'black milano stitch culottes', 'black georgette sleeveless'})"
8468,0.014032352367959463,"frozenset({'black nice long sleeve', 'black cotton culottes', 'black scuba crepe culottes', 'black georgette sleeveless'})"
8469,0.015201715065289417,"frozenset({'black technical culottes', 'black nice long sleeve', 'black cotton culottes', 'black georgette sleeveless'})"
8470,0.013252777236406159,"frozenset({'black nice long sleeve', 'blue dark jeans culottes', 'black cotton culottes', 'black georgette sleeveless'})"
8471,0.012473202104852855,"frozenset({'black nice long sleeve', 'black cotton culottes', 'blue light jeans culottes', 'black georgette sleeveless'})"
8472,0.011888520756187878,"frozenset({'black technical culottes', 'black cotton culottes', 'black scuba crepe culottes', 'black georgette sleeveless'})"
8473,0.010134476710192944,"frozenset({'blue dark jeans culottes', 'black cotton culottes', 'black scuba crepe culottes', 'black georgette sleeveless'})"
8474,0.01227830832196453,"frozenset({'blue dark jeans culottes', 'black cotton culottes', 'blue light jeans culottes', 'black georgette sleeveless'})"
8475,0.010134476710192944,"frozenset({'black nice long sleeve', 'black lurex solid color top', 'blue dark jeans culottes', 'black cotton culottes'})"
8476,0.017345546677061,"frozenset({'black matte jersey solid color top', 'black nice long sleeve', 'black cotton culottes', 'black milano stitch culottes'})"
8477,0.01461703371662444,"frozenset({'black matte jersey solid color top', 'black cotton culottes', 'black scuba crepe culottes', 'black milano stitch culottes'})"
8478,0.011888520756187878,"frozenset({'black matte jersey solid color top', 'black technical culottes', 'black cotton culottes', 'black milano stitch culottes'})"
8479,0.013447671019294484,"frozenset({'black matte jersey solid color top', 'blue dark jeans culottes', 'black cotton culottes', 'black milano stitch culottes'})"
8480,0.010719158058857923,"frozenset({'black matte jersey solid color top', 'black cotton culottes', 'blue light jeans culottes', 'black milano stitch culottes'})"
8481,0.012862989670629507,"frozenset({'black matte jersey solid color top', 'black nice long sleeve', 'black cotton culottes', 'black nice short cardigan'})"
8482,0.019489378288832588,"frozenset({'black matte jersey solid color top', 'black nice long sleeve', 'black cotton culottes', 'black scuba crepe culottes'})"
8483,0.020658740986162542,"frozenset({'black matte jersey solid color top', 'black nice long sleeve', 'black cotton culottes', 'black technical culottes'})"
8484,0.021438316117715846,"frozenset({'black matte jersey solid color top', 'blue dark jeans culottes', 'black cotton culottes', 'black nice long sleeve'})"
8485,0.019489378288832588,"frozenset({'black matte jersey solid color top', 'black nice long sleeve', 'black cotton culottes', 'blue light jeans culottes'})"
8486,0.011693626973299552,"frozenset({'black matte jersey solid color top', 'grey nice long sleeve', 'black nice long sleeve', 'black cotton culottes'})"
8487,0.010134476710192944,"frozenset({'black matte jersey solid color top', 'black scuba crepe culottes', 'black cotton culottes', 'black nice short cardigan'})"
8488,0.016176183979731047,"frozenset({'black matte jersey solid color top', 'black cotton culottes', 'black scuba crepe culottes', 'black technical culottes'})"
8489,0.015786396413954396,"frozenset({'black matte jersey solid color top', 'blue dark jeans culottes', 'black cotton culottes', 'black scuba crepe culottes'})"
8490,0.012473202104852855,"frozenset({'black matte jersey solid color top', 'blue light jeans culottes', 'black cotton culottes', 'black scuba crepe culottes'})"
8491,0.014227246150847788,"frozenset({'black matte jersey solid color top', 'blue dark jeans culottes', 'black cotton culottes', 'black technical culottes'})"
8492,0.012473202104852855,"frozenset({'black matte jersey solid color top', 'black cotton culottes', 'blue light jeans culottes', 'black technical culottes'})"
8493,0.016565971545507697,"frozenset({'black matte jersey solid color top', 'blue dark jeans culottes', 'black cotton culottes', 'blue light jeans culottes'})"
8494,0.0113038394075229,"frozenset({'black nice long sleeve', 'black cotton culottes', 'black nice short cardigan', 'black milano stitch culottes'})"
8495,0.022022997466380822,"frozenset({'black nice long sleeve', 'black cotton culottes', 'black scuba crepe culottes', 'black milano stitch culottes'})"
8496,0.02358214772948743,"frozenset({'black nice long sleeve', 'black cotton culottes', 'black milano stitch culottes', 'black technical culottes'})"
8497,0.023777041512375755,"frozenset({'black nice long sleeve', 'blue dark jeans culottes', 'black cotton culottes', 'black milano stitch culottes'})"
8498,0.019489378288832588,"frozenset({'black nice long sleeve', 'black cotton culottes', 'blue light jeans culottes', 'black milano stitch culottes'})"
8499,0.010134476710192944,"frozenset({'green cotton culottes', 'black nice long sleeve', 'black cotton culottes', 'black milano stitch culottes'})"
8500,0.012862989670629507,"frozenset({'grey nice long sleeve', 'black nice long sleeve', 'black cotton culottes', 'black milano stitch culottes'})"
8501,0.011498733190411226,"frozenset({'black cotton culottes', 'black nice long sleeve', 'violet georgette short sleeves', 'black milano stitch culottes'})"
8502,0.011888520756187878,"frozenset({'white georgette sleeveless', 'black nice long sleeve', 'black cotton culottes', 'black milano stitch culottes'})"
8503,0.010719158058857923,"frozenset({'black scuba crepe culottes', 'black cotton culottes', 'black nice short cardigan', 'black milano stitch culottes'})"
8504,0.019099590723055934,"frozenset({'black technical culottes', 'black cotton culottes', 'black scuba crepe culottes', 'black milano stitch culottes'})"
8505,0.017150652894172676,"frozenset({'blue dark jeans culottes', 'black cotton culottes', 'black scuba crepe culottes', 'black milano stitch culottes'})"
8506,0.013252777236406159,"frozenset({'blue light jeans culottes', 'black cotton culottes', 'black scuba crepe culottes', 'black milano stitch culottes'})"
8507,0.010134476710192944,"frozenset({'black cotton culottes', 'black scuba crepe culottes', 'green bengaline culottes', 'black milano stitch culottes'})"
8508,0.016176183979731047,"frozenset({'black technical culottes', 'blue dark jeans culottes', 'black cotton culottes', 'black milano stitch culottes'})"
8509,0.013252777236406159,"frozenset({'black technical culottes', 'black cotton culottes', 'blue light jeans culottes', 'black milano stitch culottes'})"
8510,0.010329370493081271,"frozenset({'black technical culottes', 'black cotton culottes', 'violet georgette short sleeves', 'black milano stitch culottes'})"
8511,0.017345546677061,"frozenset({'blue dark jeans culottes', 'black cotton culottes', 'blue light jeans culottes', 'black milano stitch culottes'})"
8512,0.010134476710192944,"frozenset({'grey nice long sleeve', 'blue dark jeans culottes', 'black cotton culottes', 'black milano stitch culottes'})"
8513,0.016565971545507697,"frozenset({'black scuba crepe culottes', 'black nice long sleeve', 'black cotton culottes', 'black nice short cardigan'})"
8514,0.01559150263106607,"frozenset({'black nice long sleeve', 'black cotton culottes', 'black nice short cardigan', 'black technical culottes'})"
8515,0.01637107776261937,"frozenset({'black nice long sleeve', 'blue dark jeans culottes', 'black cotton culottes', 'black nice short cardigan'})"
8516,0.014227246150847788,"frozenset({'blue light jeans culottes', 'black nice long sleeve', 'black cotton culottes', 'black nice short cardigan'})"
8517,0.010329370493081271,"frozenset({'black polyviscous culottes', 'black nice long sleeve', 'black cotton culottes', 'black technical culottes'})"
8518,0.011498733190411226,"frozenset({'black satin cotton culottes', 'black nice long sleeve', 'black cotton culottes', 'black technical culottes'})"
